a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,DS,1659769403376
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
3.2975,4.9057,6.1701,0.3325,0.2421,0.2385,34.7977,17.9840,-8.1116,-0.0000,-0.0000,-0.0000,0.0000,1.5442,0.5258,-0.2549,0.0000
0.5533,3.5513,8.5375,0.2303,-0.0924,-0.0630,34.4788,13.1775,-2.6917,-0.0000,-0.0000,-0.0000,0.0000,1.5355,0.4032,-0.0953,0.0000
2.2149,2.1627,8.8460,0.1301,0.5723,0.3280,31.2790,17.3141,-3.9398,-0.0000,-0.0000,-0.0000,0.0000,1.4940,0.3624,-0.1888,0.0000
1.0513,2.5286,9.8823,0.6745,-1.4740,-0.1013,33.5342,18.0679,-4.0329,-0.0000,-0.0000,-0.0000,0.0000,1.4407,0.3367,-0.1110,0.0000
2.3765,0.6811,7.7506,-2.6076,1.2882,2.3094,32.3563,14.2731,-13.6887,-0.0000,-0.0000,-0.0000,0.0000,1.5318,0.1916,-0.4052,0.0000
3.6306,2.1735,12.1193,-0.3631,2.2224,-0.2185,26.1658,18.2480,-16.8213,-0.0000,-0.0000,-0.0000,0.0000,1.5406,0.2524,-0.5720,0.0000
7.7702,3.7273,-0.6251,0.4422,0.1633,0.1980,32.6309,-32.5546,-7.9178,-0.0000,-0.0000,-0.0000,1.0000,-2.6177,0.7800,-1.5802,0.0000
6.7754,4.6371,-2.0871,-0.0989,-0.0008,-0.1024,33.7509,-30.8868,-11.3632,-0.0000,-0.0000,-0.0000,1.0000,-2.5401,0.7287,-1.7738,0.0000
6.4885,5.3725,-2.6190,0.0833,-0.0338,-0.0438,33.7051,-31.1462,-16.0721,-0.0000,-0.0000,-0.0000,1.0000,-2.5788,0.7325,-1.7937,0.0000
6.7056,4.7058,-1.1885,0.0289,0.2027,0.1820,34.9609,-30.4413,-7.8064,-0.0000,-0.0000,-0.0000,1.0000,-2.4485,0.6828,-1.7243,0.0000
6.9710,4.7117,-1.2819,0.0939,0.0503,0.0350,33.3771,-29.5639,-7.2159,-0.0000,-0.0000,-0.0000,1.0000,-2.3700,0.6492,-1.7253,0.0000
6.7986,4.0952,-1.6662,-0.1170,-0.1766,-0.0449,30.9723,-32.4707,-3.7338,-0.0000,-0.0000,-0.0000,1.0000,-2.2391,0.6117,-1.7627,0.0000
6.3780,4.7744,-1.5257,0.0215,0.0748,0.0510,34.6130,-26.9516,-3.9749,-0.0000,-0.0000,-0.0000,1.0000,-2.1862,0.6651,-1.8070,0.0000
6.8249,4.5453,-0.0864,-0.2321,0.1079,0.2481,32.9880,-25.4639,-1.3916,-0.0000,-0.0000,-0.0000,1.0000,-2.2215,0.6403,-1.7137,0.0000
7.7183,4.3562,-1.7073,0.0779,-0.1414,0.0201,29.4952,-29.7195,-3.0457,-0.0000,-0.0000,-0.0000,1.0000,-2.1787,0.5656,-1.7499,0.0000
6.8660,4.5390,-1.7515,0.1046,0.0131,0.0201,28.6667,-27.3911,-2.2751,-0.0000,-0.0000,-0.0000,1.0000,-2.2013,0.5306,-1.7412,0.0000
7.4163,4.8801,-1.3741,0.1003,-0.2288,-0.2324,28.3844,-27.2385,-4.4800,-0.0000,-0.0000,-0.0000,1.0000,-2.2723,0.5261,-1.7109,0.0000
7.5081,4.1252,-0.9774,-0.2065,0.1771,0.0467,27.6291,-27.0370,0.6653,-0.0000,-0.0000,-0.0000,1.0000,-2.1141,0.4981,-1.7139,0.0000
6.8907,5.3430,-0.5221,0.0066,-0.2479,-0.1013,31.0501,-21.2524,-2.8091,-0.0000,-0.0000,-0.0000,1.0000,-2.2232,0.5933,-1.6184,0.0000
6.3628,5.1806,-1.7879,0.1919,0.1494,0.2608,28.8223,-22.8165,-3.2440,-0.0000,-0.0000,-0.0000,1.0000,-2.1272,0.6385,-1.8341,0.0000
7.7100,3.2229,-2.6749,0.0151,-0.0285,-0.2462,24.1547,-27.1255,-3.4454,-0.0000,-0.0000,-0.0000,1.0000,-2.0686,0.5085,-1.8218,0.0000
6.5588,6.1531,-0.9232,0.1376,-0.0189,0.0872,34.3414,-16.4520,1.8967,-0.0000,-0.0000,-0.0000,1.0000,-2.0759,0.7225,-1.7520,0.0000
7.7654,5.2891,-0.1478,-0.2022,0.1004,0.2214,31.7917,-19.4748,-0.8469,-0.0000,-0.0000,-0.0000,1.0000,-2.1359,0.6087,-1.7103,0.0000
6.5835,5.3709,-1.3876,0.0161,-0.0477,0.0947,32.6340,-21.6324,-2.0828,-0.0000,-0.0000,-0.0000,1.0000,-2.0297,0.6537,-1.7917,0.0000
6.9570,4.5853,-1.7017,0.0651,0.0961,-0.1333,29.4357,-22.0352,-2.9190,-0.0000,-0.0000,-0.0000,1.0000,-2.0809,0.5728,-1.7878,0.0000
6.5125,5.1451,-1.3912,0.0098,0.0280,0.1021,31.6757,-20.2408,-1.1124,-0.0000,-0.0000,-0.0000,1.0000,-2.0646,0.6371,-1.7855,0.0000
7.0460,4.7349,-1.7356,0.1898,-0.0370,0.1426,27.6962,-22.2061,-3.1815,-0.0000,-0.0000,-0.0000,1.0000,-2.0668,0.5781,-1.7846,0.0000
6.7738,4.4073,-1.4008,0.0470,0.0163,-0.0396,26.6373,-24.8383,0.3510,-0.0000,-0.0000,-0.0000,1.0000,-1.9958,0.5440,-1.7743,0.0000
6.9769,4.4975,-1.2476,-0.0243,0.1782,0.0031,28.3066,-22.0688,1.8616,-0.0000,-0.0000,-0.0000,1.0000,-1.9526,0.5562,-1.7806,0.0000
7.4422,4.5661,-1.8377,0.1205,-0.1339,-0.0555,29.2374,-24.6674,2.4979,-0.0000,-0.0000,-0.0000,1.0000,-1.9723,0.5329,-1.7627,0.0000
7.3369,4.2082,-2.3353,0.2857,-0.1521,0.1607,27.1866,-26.8478,-1.9791,-0.0000,-0.0000,-0.0000,1.0000,-2.0193,0.5527,-1.8305,0.0000
6.9079,5.2760,-1.3781,0.1035,-0.0370,-0.2260,32.2372,-19.6732,3.2684,-0.0000,-0.0000,-0.0000,1.0000,-2.0358,0.5880,-1.7825,0.0000
6.6346,4.7884,-1.5975,-0.1106,-0.0434,0.0084,32.0969,-21.1365,2.6855,-0.0000,-0.0000,-0.0000,1.0000,-1.9612,0.6075,-1.8025,0.0000
6.1825,5.4986,-1.3649,-0.2001,0.0780,-0.3133,33.1436,-18.3670,2.5864,-0.0000,-0.0000,-0.0000,1.0000,-2.0985,0.6274,-1.7599,0.0000
5.5496,5.8322,-1.1330,-0.0062,0.0226,-0.0885,35.2646,-14.4409,1.9333,-0.0000,-0.0000,-0.0000,1.0000,-2.1014,0.7503,-1.7568,0.0000
