605e4806-5c1e-40f3-8a65-f9732fee2aa6,DS,1659777330711
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-10.2102,1.0973,0.3222,-0.2566,0.3803,0.3347,-0.8865,0.8179,56.5979,-0.0000,-0.0000,-0.0000,1.0000,1.6221,0.2301,1.6746,1.0000
-9.8276,2.0011,-1.7583,-0.0894,0.1438,0.0162,-12.3962,-3.8452,55.4718,-0.0000,-0.0000,-0.0000,1.0000,1.7462,0.2629,1.7437,1.0000
-9.6272,1.8738,-1.3350,-0.1873,0.0745,0.0674,-15.7303,-3.9719,55.6793,-0.0000,-0.0000,-0.0000,1.0000,1.7051,0.2369,1.7555,1.0000
-9.1029,2.9241,-1.4323,-0.1011,0.1044,-0.1265,-15.4694,-5.6381,54.8325,-0.0000,-0.0000,-0.0000,1.0000,1.6982,0.2682,1.7520,1.0000
-8.7362,2.5961,-1.4778,0.0427,0.0607,0.0066,-15.2039,-2.6321,55.3619,-0.0000,-0.0000,-0.0000,1.0000,1.6648,0.2669,1.7404,1.0000
-9.0949,2.6499,-1.8369,0.0012,-0.0948,-0.0456,-15.2008,-0.0183,57.7682,-0.0000,-0.0000,-0.0000,1.0000,1.6316,0.2438,1.7608,1.0000
-9.4473,2.8503,-2.2922,0.0672,0.0266,0.0642,-14.2456,-3.0899,55.8502,-0.0000,-0.0000,-0.0000,1.0000,1.6729,0.2559,1.7536,1.0000
-9.2178,3.1515,-1.3968,-0.0457,0.0330,0.0375,-14.7324,-4.2221,53.5172,-0.0000,-0.0000,-0.0000,1.0000,1.7006,0.2727,1.7373,1.0000
-9.3743,3.5809,-1.5939,0.1365,-0.0693,0.0737,-14.4058,-2.8503,53.4073,-0.0000,-0.0000,-0.0000,1.0000,1.6588,0.2701,1.7339,1.0000
-9.5518,2.6416,-1.9359,-0.0382,0.0223,-0.0221,-14.3906,-3.4668,53.0609,-0.0000,-0.0000,-0.0000,1.0000,1.6385,0.2852,1.7455,1.0000
-7.9222,2.8610,-1.7783,-0.0190,-0.0863,-0.0797,-20.1141,-2.0569,52.6657,-0.0000,-0.0000,-0.0000,1.0000,1.6273,0.2831,1.7969,1.0000
-9.5941,2.8295,-1.8976,0.0001,-0.0224,-0.0051,-14.1266,-1.8631,52.9312,-0.0000,-0.0000,-0.0000,1.0000,1.6040,0.2758,1.7535,1.0000
-8.6245,3.7293,-2.4211,0.2313,-0.3207,-0.2341,-26.7166,-5.1102,49.1577,-0.0000,-0.0000,-0.0000,1.0000,1.7212,0.4167,1.8721,1.0000
-8.8926,2.7497,-1.7823,0.0555,0.0149,0.0194,-17.9382,-4.7165,54.1306,-0.0000,-0.0000,-0.0000,1.0000,1.6807,0.2908,1.7735,1.0000
-9.2398,2.5410,-2.0720,0.0534,-0.0096,-0.0221,-16.6351,-1.6602,53.5034,-0.0000,-0.0000,-0.0000,1.0000,1.6409,0.2821,1.7749,1.0000
-9.1324,3.0446,-1.9391,-0.0840,-0.0416,-0.1361,-11.5860,1.9821,53.2532,-0.0000,-0.0000,-0.0000,1.0000,1.5442,0.2928,1.7733,1.0000
-9.0522,2.9061,-1.8389,-0.2172,0.1385,-0.0083,-12.6602,-0.5814,54.3976,-0.0000,-0.0000,-0.0000,1.0000,1.5790,0.2593,1.7630,1.0000
-9.1412,3.0845,-1.7041,-0.0670,0.0490,-0.0818,-13.8931,-2.2034,53.9368,-0.0000,-0.0000,-0.0000,1.0000,1.6356,0.2696,1.7643,1.0000
-9.3735,2.5645,-1.4164,-0.0691,-0.0054,0.0567,-14.3311,-1.1963,53.4760,-0.0000,-0.0000,-0.0000,1.0000,1.6323,0.2811,1.7595,1.0000
-9.3296,2.9847,-1.5325,0.0651,-0.2301,-0.0839,-11.5631,-1.1642,56.1752,-0.0000,-0.0000,-0.0000,1.0000,1.6110,0.2679,1.7517,1.0000
-8.9014,2.7641,-1.6215,-0.0148,0.0511,0.0066,-14.9399,0.2991,53.8040,-0.0000,-0.0000,-0.0000,1.0000,1.6069,0.2821,1.7563,1.0000
-9.4185,3.0015,-1.9914,0.0896,-0.0277,0.0770,-13.5712,-0.9872,55.2704,-0.0000,-0.0000,-0.0000,1.0000,1.5883,0.3153,1.7763,1.0000
-9.2170,2.7461,-1.7196,0.0885,-0.0565,0.0311,-14.0228,-0.6378,55.8899,-0.0000,-0.0000,-0.0000,1.0000,1.5920,0.3182,1.7727,1.0000
-8.9996,2.8303,-1.8070,0.0204,-0.0938,0.0311,-14.0366,3.0838,53.3463,-0.0000,-0.0000,-0.0000,1.0000,1.5515,0.3075,1.7741,1.0000
-8.8200,3.1415,-1.5728,0.3186,-0.0554,-0.0019,-13.5727,-1.2878,53.3066,-0.0000,-0.0000,-0.0000,1.0000,1.5722,0.3077,1.7607,1.0000
-9.3160,2.6755,-1.6366,0.0065,0.0234,0.0844,-14.9597,-1.8631,53.3295,-0.0000,-0.0000,-0.0000,1.0000,1.6361,0.2884,1.7547,1.0000
-9.3683,2.8515,-2.1127,0.0619,-0.0277,-0.0722,-17.8116,-1.8265,52.5772,-0.0000,-0.0000,-0.0000,1.0000,1.6464,0.3441,1.7769,1.0000
-9.0291,2.8858,-1.4303,0.0779,-0.0522,-0.0157,-16.5802,-5.0476,53.9734,-0.0000,-0.0000,-0.0000,1.0000,1.6721,0.3382,1.7700,1.0000
-9.1416,2.8606,-1.6306,0.0246,-0.0043,-0.0296,-15.9821,-4.4830,53.9108,-0.0000,-0.0000,-0.0000,1.0000,1.6631,0.3235,1.7637,1.0000
-9.5311,2.7505,-1.4962,-0.1064,0.1012,0.1398,-16.9662,-5.4062,57.0511,-0.0000,-0.0000,-0.0000,1.0000,1.6960,0.3190,1.7697,1.0000
-9.2386,3.3969,-1.8593,0.0641,-0.0522,-0.0605,-18.8385,-4.9713,53.7933,-0.0000,-0.0000,-0.0000,1.0000,1.7271,0.3277,1.7698,1.0000
