a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,BL,1659769237636
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-0.3541,4.6204,7.3201,0.1844,0.1856,0.1767,5.2444,-59.4025,34.1400,-0.0000,-0.0000,-0.0000,0.0000,-2.5051,0.6758,-0.0011,0.0000
3.2141,5.8953,5.1964,-0.3599,-0.0722,-0.3357,17.2134,-53.3585,40.6998,-0.0000,-0.0000,-0.0000,0.0000,-2.4347,0.8342,-0.4956,0.0000
-0.1638,2.2337,7.4290,1.1538,0.3806,0.0712,-2.6413,-58.8287,13.0737,-0.0000,-0.0000,-0.0000,0.0000,-2.3882,0.2224,0.0281,0.0000
0.0354,3.4464,8.0419,0.0715,0.2495,-0.1535,0.8835,-57.6492,21.4981,-0.0000,-0.0000,-0.0000,0.0000,-2.4169,0.4764,-0.0477,1.0000
-1.4702,10.0376,3.5137,-1.2995,-0.9467,-0.1035,-8.5098,-32.1976,79.1641,-0.0000,-0.0000,-0.0000,0.0000,-2.3561,1.0334,-0.0410,1.0000
-0.4483,7.5134,3.3712,-0.3620,0.1164,-0.0364,-21.4203,-27.2095,62.0148,-0.0000,-0.0000,-0.0000,0.0000,-2.3987,1.0917,0.2115,1.0000
-0.0464,8.2336,3.3222,-0.3002,0.0312,0.1149,-23.8892,-26.1612,59.7275,-0.0000,-0.0000,-0.0000,0.0000,-2.3613,1.0989,0.2018,1.0000
-0.4303,7.9826,4.4498,0.0534,-0.0051,0.0340,-23.0698,-29.8584,61.8912,-0.0000,-0.0000,-0.0000,0.0000,-2.3101,1.1010,0.1543,1.0000
-0.5516,7.3442,3.6470,0.2399,-0.0189,0.0734,-26.5457,-30.7190,59.3613,-0.0000,-0.0000,-0.0000,0.0000,-2.3272,1.0372,0.1939,1.0000
-0.4970,7.9758,3.6957,-0.0691,0.0567,0.0201,-27.1591,-30.9387,58.8959,-0.0000,-0.0000,-0.0000,0.0000,-2.2766,1.0551,0.1594,1.0000
1.6012,7.5114,0.4292,-0.8776,-0.2192,0.2800,-35.4706,-28.2349,52.6718,-0.0000,-0.0000,-0.0000,0.0000,-1.9975,1.0336,0.0109,1.0000
0.4037,7.0058,6.3065,-0.7913,-0.1595,-0.0630,-39.4073,-24.8932,48.9624,-0.0000,-0.0000,-0.0000,0.0000,-1.8852,1.0499,-0.0520,1.0000
-1.7384,8.5584,2.0592,0.1898,-0.2660,0.4292,-26.1581,-19.5175,52.0905,-0.0000,-0.0000,-0.0000,0.0000,-2.1830,1.1346,0.2400,1.0000
0.0760,8.5508,-1.2001,-0.1809,-0.3140,0.0276,-23.5046,-14.6179,47.2717,-0.0000,-0.0000,-0.0000,0.0000,-2.2236,1.2706,0.2847,1.0000
