613958cf-ac5c-4ece-8f21-f7bff51da6e9,DS,1659765628700
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-5.5826,2.6064,6.9933,-0.0371,0.0280,0.0425,-18.2510,-26.7227,-12.3276,-0.0000,-0.0000,-0.0000,0.0000,-1.9483,0.2530,0.6391,0.0000
-5.6461,2.9700,6.6122,-0.0382,-0.0711,-0.1418,-20.2652,-28.2089,-14.1953,-0.0000,-0.0000,-0.0000,0.0000,-1.9809,0.2728,0.6617,0.0000
-5.6908,3.8367,6.8899,-0.4611,-0.1499,0.0829,-21.5149,-28.6072,0.1694,-0.0000,-0.0000,-0.0000,0.0000,-2.1923,0.4838,0.7625,0.0000
-6.3923,4.2856,5.6581,-0.0456,0.1537,0.0574,-23.3582,-31.6238,-0.4013,-0.0000,-0.0000,-0.0000,0.0000,-2.2423,0.4795,0.7742,0.0000
-5.9047,4.5086,5.7654,0.0247,0.0376,-0.0491,-20.4926,-27.9633,-1.2177,-0.0000,-0.0000,-0.0000,0.0000,-2.1542,0.4950,0.8400,0.0000
-3.7619,4.1096,5.8337,-0.5101,0.2591,1.1312,-17.0105,-19.8761,1.8570,-0.0000,-0.0000,-0.0000,0.0000,-2.1338,0.4994,1.0276,0.0000
-6.1489,4.2680,4.3417,0.0833,-0.1734,0.1959,-19.6686,-21.1426,3.8849,-0.0000,-0.0000,-0.0000,0.0000,-2.2149,0.5206,0.9870,0.0000
-7.6660,6.4392,1.0102,0.0130,0.0951,-0.1237,-24.6445,-6.0944,9.5993,-0.0000,-0.0000,-0.0000,0.0000,-2.3988,0.7230,1.2381,0.0000
-7.0224,5.8837,3.6402,0.1759,-0.4248,-0.2537,-26.7975,-20.3369,0.6027,-0.0000,-0.0000,-0.0000,0.0000,-2.2006,0.6445,1.0623,0.0000
-5.9769,6.7600,1.7348,-0.0733,-0.1233,-0.1844,-26.5732,-25.0305,11.6516,-0.0000,-0.0000,-0.0000,0.0000,-2.4165,0.6427,1.0068,0.0000
-6.0495,6.7312,2.8389,-0.0084,0.1505,-0.0087,-27.3346,-19.4229,3.2288,-0.0000,-0.0000,-0.0000,0.0000,-2.3787,0.7865,1.1787,0.0000
-5.3428,6.8470,1.3094,0.0225,0.0567,-0.0609,-27.0065,-13.2645,2.6810,-0.0000,-0.0000,-0.0000,0.0000,-2.3956,0.8526,1.3056,0.0000
-5.6034,6.8111,2.1446,0.4060,-0.0860,-0.0641,-25.9598,-17.5919,0.0366,-0.0000,-0.0000,-0.0000,0.0000,-2.2276,0.7406,1.1750,0.0000
-7.0459,6.0788,1.6422,-0.4568,-0.0668,0.0659,-30.5130,-24.0005,3.5950,-0.0000,-0.0000,-0.0000,0.0000,-2.4900,0.7877,1.2477,0.0000
-5.3269,7.5600,1.8022,-0.1532,0.0940,-0.1301,-28.3661,-23.5153,9.8129,-0.0000,-0.0000,-0.0000,0.0000,-2.5419,0.8196,1.2251,0.0000
-4.9218,7.1434,1.6335,-0.1799,-0.0008,-0.0310,-30.5603,-20.0928,4.7501,-0.0000,-0.0000,-0.0000,0.0000,-2.4329,0.8570,1.2292,0.0000
-3.4099,7.3530,1.6877,0.2249,0.3337,0.4633,-29.3182,-8.2611,7.2525,-0.0000,-0.0000,-0.0000,0.0000,-2.5032,0.9465,1.3834,0.0000
-4.2479,5.1216,1.4196,-0.4217,-0.3832,-0.3165,-28.9398,-19.5755,-2.1255,-0.0000,-0.0000,-0.0000,0.0000,-2.2542,0.9129,1.2735,0.0000
-5.1740,4.8574,5.0727,-0.5175,-0.6826,0.9639,-34.7092,-23.9426,4.1550,-0.0000,-0.0000,-0.0000,0.0000,-2.1366,0.7307,0.8422,0.0000
-3.7227,7.1147,3.2982,0.4454,-0.0754,0.1341,-35.4218,-17.0822,19.9509,-0.0000,-0.0000,-0.0000,0.0000,-2.2221,0.8522,0.6142,0.0000
-2.5620,7.1063,6.6030,-0.4941,-0.4471,-0.3229,-36.9843,-30.3375,22.0169,-0.0000,-0.0000,-0.0000,0.0000,-2.4987,0.8479,0.5058,0.0000
-4.0348,6.8075,3.4866,0.5030,-0.4802,-0.9088,-27.1255,-37.9059,32.3654,-0.0000,-0.0000,-0.0000,0.0000,-3.0332,0.8688,0.6309,0.0000
-5.2471,6.1020,3.1474,-0.3769,0.6277,0.6689,-6.5872,-39.1617,49.7971,-0.0000,-0.0000,-0.0000,0.0000,2.7826,0.8382,1.0483,0.0000
-5.8189,6.7915,3.3701,0.1195,-0.0008,-0.0044,-5.1147,-35.1608,53.7720,-0.0000,-0.0000,-0.0000,0.0000,2.7740,0.8437,0.9825,0.0000
-10.6715,8.7711,5.4151,0.0971,-1.1523,0.0499,-6.1569,-29.3121,54.0497,-0.0000,-0.0000,-0.0000,0.0000,2.5474,0.8823,0.9812,0.0000
-6.8983,6.5696,0.8366,0.2111,-0.1968,0.0212,-15.0040,-9.5993,63.4048,-0.0000,-0.0000,-0.0000,0.0000,2.1785,0.9089,1.4174,0.0000
-6.0451,6.9723,0.5305,-0.1319,0.0855,-0.0609,-11.0229,-9.4162,62.2498,-0.0000,-0.0000,-0.0000,0.0000,2.0465,0.8689,1.4333,0.0000
-7.8743,7.2787,3.1115,0.1877,-0.2980,-0.0342,0.5249,-20.2820,59.8648,-0.0000,-0.0000,-0.0000,0.0000,2.1068,0.7961,1.1722,0.0000
-6.3947,6.3761,2.3385,0.3134,0.1249,-0.0001,-0.5692,-16.3025,57.6721,-0.0000,-0.0000,-0.0000,0.0000,2.0302,0.8314,1.2429,0.0000
-6.9366,6.6291,-0.0205,0.2345,0.1920,-0.0854,-8.0505,-9.8694,61.3693,-0.0000,-0.0000,-0.0000,0.0000,1.9156,0.8411,1.4806,0.0000
-6.0806,6.6036,-0.1957,0.0726,-0.0189,-0.0172,-12.1643,-7.3441,59.0271,-0.0000,-0.0000,-0.0000,0.0000,1.8505,0.8162,1.5755,0.0000
-7.1931,6.7743,0.6311,-0.0968,0.0589,-0.0939,-8.4000,-7.7286,62.0743,-0.0000,-0.0000,-0.0000,0.0000,1.8630,0.8140,1.5315,0.0000
-5.2562,7.0074,1.0493,-0.1586,0.0919,0.0180,-9.3033,-10.8704,60.5270,-0.0000,-0.0000,-0.0000,0.0000,1.8776,0.8080,1.5365,0.0000
-6.3129,7.1933,-1.4882,0.5083,0.1004,0.0009,-10.1151,-3.2532,60.4309,-0.0000,-0.0000,-0.0000,0.0000,1.8518,0.8389,1.6120,0.0000
-4.5763,7.2416,-0.6706,0.1408,-0.0008,-0.0470,-16.7450,-0.5508,56.4743,-0.0000,-0.0000,-0.0000,0.0000,1.8386,0.9002,1.7375,0.0000
-5.5483,6.6929,-2.0181,-0.0829,-0.2809,-0.0396,-15.6815,-5.1086,55.6427,-0.0000,-0.0000,-0.0000,0.0000,1.8972,0.9183,1.6792,0.0000
0.1040,5.1646,8.7259,-3.6558,1.5460,1.6681,-29.3747,-22.8897,34.6832,-0.0000,-0.0000,-0.0000,0.0000,2.2685,1.0475,1.3544,0.0000
0.0378,4.0673,9.2769,-0.8403,-0.5739,-0.1418,-44.2688,-8.0582,6.5140,-0.0000,-0.0000,-0.0000,0.0000,-1.8649,0.6907,0.1295,0.0000
0.5170,2.9364,7.4139,-0.9064,2.6730,1.6926,-35.7895,18.9056,0.7523,-0.0000,-0.0000,-0.0000,0.0000,-1.7733,0.4441,-0.0727,0.0000
0.0876,6.6694,5.3991,-0.5506,-0.1212,0.1330,-40.5075,16.1880,1.8951,-0.0000,-0.0000,-0.0000,0.0000,-1.5515,1.0594,-0.0113,0.0000
-0.6486,7.0728,4.9267,-0.4206,-0.1584,-0.1290,-41.1728,15.0589,-1.2024,-0.0000,-0.0000,-0.0000,0.0000,-1.5176,0.9829,0.0459,1.0000
-0.0472,6.4228,3.0807,0.7927,-0.3523,0.3791,-43.5181,12.4054,4.8920,-0.0000,-0.0000,-0.0000,0.0000,-1.6513,0.9106,0.0988,1.0000
2.5772,5.6854,6.0276,-0.1660,0.9494,0.0766,-40.2863,17.8391,7.8674,-0.0000,-0.0000,-0.0000,0.0000,-1.5227,0.7536,-0.2830,1.0000
0.4703,5.9352,6.3987,0.4614,0.8461,-0.2622,-42.0609,19.9600,4.0741,-0.0000,-0.0000,-0.0000,0.0000,-1.4890,0.7503,-0.1540,1.0000
0.0517,6.5672,5.5603,0.0215,-0.0413,-0.1855,-41.8137,15.8234,3.1418,-0.0000,-0.0000,-0.0000,0.0000,-1.5074,0.8311,-0.0510,1.0000
-0.5321,5.5026,6.4653,0.1972,-0.1936,-0.2931,-46.2997,5.7999,5.7159,-0.0000,-0.0000,-0.0000,0.0000,-1.7038,0.7721,0.0472,1.0000
-0.3338,6.1914,5.5105,0.3975,0.0844,-0.3495,-43.6356,3.5873,5.6534,-0.0000,-0.0000,-0.0000,0.0000,-1.7812,0.8806,0.1183,1.0000
-0.0872,7.2133,6.1178,-0.1745,-0.0051,0.3951,-43.6768,5.8716,7.3303,-0.0000,-0.0000,-0.0000,0.0000,-1.7852,0.8551,0.0908,1.0000
-0.7711,5.8909,5.7850,0.1376,0.0184,0.0606,-42.6224,9.2377,10.9451,-0.0000,-0.0000,-0.0000,0.0000,-1.7011,0.8325,-0.0052,1.0000
-0.3908,6.7859,5.3975,-0.0350,-0.0423,-0.0257,-44.1681,10.7651,7.8232,-0.0000,-0.0000,-0.0000,0.0000,-1.6818,0.8648,0.0476,1.0000
-0.3214,6.3721,5.8764,0.1866,-0.0114,-0.0310,-43.6249,9.3307,0.9445,-0.0000,-0.0000,-0.0000,0.0000,-1.6850,0.8314,0.1369,1.0000
-0.4575,6.4340,6.2694,-0.0925,0.0908,0.1959,-41.3177,12.3856,2.1118,-0.0000,-0.0000,-0.0000,0.0000,-1.6463,0.8124,0.0511,1.0000
-0.1306,6.8996,6.4618,-0.0627,-0.0125,0.2896,-42.8818,16.1789,0.8926,-0.0000,-0.0000,-0.0000,0.0000,-1.5410,0.8287,0.0644,1.0000
-0.1869,5.2899,7.1521,0.3325,0.7321,0.2545,-37.2498,21.1700,-8.6212,-0.0000,-0.0000,-0.0000,0.0000,-1.3761,0.6976,0.0916,1.0000
-3.0803,4.8754,7.1693,0.6532,0.4168,0.2832,-31.5186,22.2092,-20.1736,-0.0000,-0.0000,-0.0000,0.0000,-1.3821,0.6120,0.3545,1.0000
-6.2000,2.3415,7.7618,-0.8350,-1.0831,-0.3677,-20.4941,23.0652,-27.1896,-0.0000,-0.0000,-0.0000,0.0000,-1.3903,0.4130,0.7269,1.0000
-1.6745,3.2716,8.4753,1.6950,-1.9523,-0.7171,-34.4849,30.1819,-8.3557,-0.0000,-0.0000,-0.0000,0.0000,-1.0946,0.2902,0.2282,1.0000
-0.5628,7.9603,2.8154,0.3528,-0.5984,-0.0459,-44.5999,-3.6224,17.6300,-0.0000,-0.0000,-0.0000,0.0000,-1.8672,1.1190,0.0504,1.0000
-1.6386,6.9926,4.8676,-0.2459,0.0557,0.0574,-45.7901,-4.6036,10.0266,-0.0000,-0.0000,-0.0000,0.0000,-1.7642,0.9427,0.1055,1.0000
